hex,confTime,timeGuessed
0ffe1abd1a08215353c233d6e009613e95eec4253832a761af28ff37ac5a150c,2.001823663711548,2
0aab5e232c5075e40f14b75f753d9c42ed4c8c8e8f1cc562f2e9f5da1cd101d3,7.003380060195923,4
09c2a7bba8d858ad8cdcef6f5376da964432a866098797690c22fd25468a560f,6.002469539642334,2
2f1987bf98c09d2f5d2a23a6ae29fa53b9aec8f07ed1330bd439122f5a1a2c2c,2.000821828842163,1
1b365a4dfc8a9d9d77b27e0e07614e4001bb2e0ffb38676277f9155a082913c0,2.0018246173858643,2
0341b5dd628e639abaa6a2a7affb6e8905dc4a0065309f69c67456473483c9dd,6.002468109130859,2
1c00e16c0db1f129d7b8b87fad27646fdfc393600d20182fa7eb94682601b913,2.0018231868743896,1
0d21ae129a64e1d19e4a94dfca3a67c777e17374e9d4ca2f74b65647a88119ea,4.000645160675049,1
30eec89ddd9c342ef28a87f731d6e50ba977baf12d7caa7045a9d56b0e923f03,2.0018246173858643,1
0ee9b22a5999a969477ad6a0db87cc91c4cdd472879b8469f79cccdaea86a461,11.003023624420166,3
0d21ae129a64e1d19e4a94dfca3a67c777e17374e9d4ca2f74b65647a88119ea,2.0008227825164795,1
1ba71fb680250d97f045b4653bb05eda11362e5ef7f69538b6261af1a84112e8,7.001377582550049,2
0d21ae129a64e1d19e4a94dfca3a67c777e17374e9d4ca2f74b65647a88119ea,3.0007338523864746,1
1bea20e1df19b12013976de2b5e0e3d1fb4ba088b59fe53642c324298b21ffd9,4.001647472381592,2
06071662e6313f87a31dc86ec1c2412f2973ff498009b3746d8a839dd25e2366,8.001289129257202,2
1c00e16c0db1f129d7b8b87fad27646fdfc393600d20182fa7eb94682601b913,3.0007340908050537,1
0beca2a0d29301bbb02495f50696e73486ee5f67649a4d9d9629b5cdf8cde3e6,3.0027358531951904,2
04e17d3132b946c48d0a3c708526055e7cd184f9a6b792995f309dd65c4c3d24,5.000556230545044,1
31d8edb99534fd4800651db4d241d86e0380fa7376718b88590c2d772b41d5f4,4.000645160675049,1
17dc3303cd10e0824497a0874a4b86275e63c943e3fefba5f5760959dd525fc2,3.0007331371307373,1
051c2e380d07844ffaca43743957f8c0efe2bdf74c6c1e6a9dcccb8d1a3c596b,1.0009119510650635,1
0158e5183a2335d3ab87a9e44db0d65f42712f2a53c770692ab11e4d0efa464c,15.003669261932373,4
2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf,1.0009124279022217,1
0252b081bda70b478f0131b310a93cb8d79086d785fb4ae392a8c5ffc3ddc5fe,7.001378536224365,2
051c2e380d07844ffaca43743957f8c0efe2bdf74c6c1e6a9dcccb8d1a3c596b,1.0009124279022217,1
0e1a3aec7fd93fa52fea73290fec50e6cf62fb1fa6d03b9ebc0a0a3272232339,5.0005552768707275,1
0ebe0fb634f8e4aca93dcdea090d01120e73df4c7da22888c595b593da608c78,1.0009121894836426,1
098c34d0a9154864e825ff44ed0b5b70719e84a73bff869369542f813faec4da,6.001468896865845,1
0e1a3aec7fd93fa52fea73290fec50e6cf62fb1fa6d03b9ebc0a0a3272232339,1.0009117126464844,1
0a3e7331888dc0b9d629f2b86efb2512f673473fb37f8a36d5f44667a4930ca2,12.003936529159546,4
05798b5867fa0524fc05cc67b0402d17dfc0afab384b4183b860567c14772013,4.003647089004517,4
0e1a3aec7fd93fa52fea73290fec50e6cf62fb1fa6d03b9ebc0a0a3272232339,5.000555038452148,1
0546542b90c76d50b3f8480b8b330865f8e5f2a0622a0dc9c3d6d5746cd72a13,4.001646041870117,1
0604cd3138feed202ef293e062da2f4720f77a05d25ee036a7a01c9cfcdd1f0a,3.0007333755493164,1
0b35b06a22779418f775a804f36485f7bc978071d1709ad263a68f4f18117b11,4.000644683837891,1
183d58f7c3e44c77886cc404b8028e9e57c25e35ebfc189f38f2300733b3a434,1.0009119510650635,1
02e6ce02541269e4c44d63a9691ae6c892e9b193480506f8a4343bfff468aa40,10.004115104675293,5
13ea0ad963cea2156cbd7336e6b268aed216a63aecfa03e09e2c7d83daf279b8,16.00257968902588,4
109605b9bd377f6c636831a2a8a5c6f397e5887c28c3071688413a15388066c2,3.000734329223633,1
21945e7f31fb51b4fccc6947a26b2573b9bc4763ae10b6bd1b59afda8959aab3,1.0009126663208008,1
085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb,1.0009121894836426,1
0d21ae129a64e1d19e4a94dfca3a67c777e17374e9d4ca2f74b65647a88119ea,4.001645803451538,1
39e7124770a6d0d781315854a17181461b5d89bcf1f3b730b7fe1b75c356f6d5,6.001467704772949,1
5a0b83e19c5750eed6d8d46cb858d15c956a657093c08afa53133c0fbe5f04fb,5.0005576610565186,1
3b858550be000541fefdb07472e80ad11e1cf7795959783dc3726df3797fa336,2.001824378967285,1
1277794b437dacbc8725fda4f687f941d3826544407e69271d8fe9abd5a01837,6.001467227935791,1
284b7e6d788f363f910f7beb1910473e23ce9d6c871f1ce0f31f22a982d48ad4,1.0009119510650635,1
0eaa69a16d7c358a329a7111a809bd2f9a7ff489596bdda17538705e9e03e05d,4.001645803451538,1
25e10aa9dcedfb2524998aa6cbc1da85223998fee3e9afe5cabd6ab07f6246eb,9.002203226089478,2
2099a9b5f777e242d1f9e19d27e232cc71e2fa7964fc988a319fce5671ca7f73,2.0008230209350586,1
1c00e16c0db1f129d7b8b87fad27646fdfc393600d20182fa7eb94682601b913,7.0013792514801025,1
6aa7c5129d0dd04c12c48a39550e9a4da63ac857463439d9fec6f21198ebd4ee,3.001734733581543,1
0fa74b85a2a2ecc65d2e527e807be6afc0f102eb021cd65b7c7294c4023c2829,7.00238037109375,3
0a8e1918dfba7f1923f23bc135c7b0a76344b632c54ca1584c9938160705f63e,6.001468181610107,1
0ded688ee74a1511c09a4cc41ecc8272a6435b7f643b435b4dbf43a5cb329a3a,3.000734329223633,1
07df47f4857229805333a3de141b6318b699e4ae52a860c9923db6de9a8bf16c,1.0009126663208008,1
0fa74b85a2a2ecc65d2e527e807be6afc0f102eb021cd65b7c7294c4023c2829,14.002757787704468,3
3a2e3c5936efa310315cc9431c4a33838fbd230a0810373e12d2f2164a54033e,8.002291202545166,3
29d504c9de3a93087127598b41c8e80273fde962f3da43e6f0fe3dded7a3d2a8,1.0009119510650635,1
04786952027e5912b3b7a9d813fc20357b10673c52eb8f1583c36fa2997f2bab,5.001556873321533,2
142472979dc6cfe2d4c0b44f3c1f6474f9657e6e2c8cc598f70bbcdb4815fec7,2.001824378967285,1
13d182f2d86098fafd7e3bdcd19e0fd39826cc3db5e15f8ecc71bcb655f0c07b,1.0009114742279053,1
023a5d902d01ea352bd16811c52367fa763b51070cced871ffde76420b4e597d,8.001290082931519,1
1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,5.000555753707886,1
2841dad7e57a80b5a9fdc7cd5799e7108f394e1c6157a8feb8e83db0808d3432,1.0009121894836426,1
023a5d902d01ea352bd16811c52367fa763b51070cced871ffde76420b4e597d,9.001200914382935,1
10716564f7bea47036cae9a39adc7dcd395850714228939a2b508d4e57d61824,1.0009117126464844,1
045784691835debe9fb834873a41b59b7c5a3764f899852d8f92cbce3035522b,9.004204034805298,5
15ad62b0acc9b211f656e82433f0d42f1ac9665876e30daaa6fbc6bc662b795d,5.001556634902954,1
525cfd02ce6f836ca4b1d8eeaf69a9a49cd3f0125f19ebe8cf1fda0c6ea0543a,3.0007336139678955,1
0228374d12ee995cdeff8e25d819990f80d40c8773321fafe4ce1572c7df29af,1.0009114742279053,1
0d37650d408b7b0c44d5c93020bd337530df542d73d3636d002c4c0f61e00e66,6.001467943191528,2
1db01826cf7faf93bbef9d581279e569c1192cdf5328e5ed4eef0679c9203f98,2.0008227825164795,1
0764b6e3bc67d8aa45d38752c7514eb218881b4570e743948a286c48f46814e2,7.001379013061523,1
4fcd559c044b52e37831cd9d9a2bf6a02981273b4ac147417f35d6d95c71baa6,8.002290487289429,2
23335e59658664b5a88bbc76d6f240b1c26111f4a6d2e51aac47c7d30c8ffe31,6.001467943191528,1
0a8e1918dfba7f1923f23bc135c7b0a76344b632c54ca1584c9938160705f63e,1.0009119510650635,1
07740fababf6abd1f22fcad8c838181a87b8b45b533da2038ade55d92a714e00,5.002557754516602,3
04b4b3a7ae750771cca31b135c8287d4a3ec9a2d74fd512c474712c321a34029,3.0007338523864746,1
1ba74b68e110d962939803c4f05d98f66913b5122868c38f40075ce5182d773a,3.0027356147766113,3
043adf8e1e61c476a2990e78a0227b1e808374c5c9c85543dfdac88be0757a59,9.003202438354492,3
07df47f4857229805333a3de141b6318b699e4ae52a860c9923db6de9a8bf16c,2.0008225440979004,1
213fc33d8f2dbde3207734e3097ea72a69fb8b009f2878468cdd9e74b70a1e59,7.0013792514801025,2
24f006abb8fbf265723dacaeafffcecd2d5fb6646ed53980f9ea769b24930fdf,7.001378774642944,2
343a813f39acb70350bddb17895df27ddbeebb290111a4fc018ce0868046fc9e,1.0009114742279053,1
105523cecd2b4dc08934f26b7c619ab5736299c7012dcc8987314f6c581d86a5,16.003581047058105,4
0a30da22cc16974e62624682e25ac30e396515d4c02c904be8d5794b916247df,5.002557992935181,3
1c00e16c0db1f129d7b8b87fad27646fdfc393600d20182fa7eb94682601b913,4.000646114349365,1
3f7e05acc03b0893efd9bbb4990cd9d20b1451ab549633510c427f96c40e7143,3.000735282897949,1
2e56a8020dd31df8ebc207b8aa6f0e25d3cc8f3d10e5203146c880cedd0f9d2a,1.0009124279022217,1
00cc75b3c354bd864d646cc1a790268c33916bd2a32b78b502151640596f7702,2.0008227825164795,1
1e754257f5fc4a28d4dd160baf1549901762dd4b6f8cbd8bbd649fea43e66e27,12.003936052322388,5
014b6b5ad9bc7124b7f65fcc24bc12fe6e7d88015fd3443c1fca0ae97db68b5c,7.002380609512329,2
38fc95162021cc1a2c05d2acb17717d409e521b41fee23292aa3f945d5f33fa2,5.000556468963623,1
3279edcf926d9b326baed654e582ed695e36bcd6bba70ad914addc15c0e0da0e,5.001555919647217,2
10497e4cc7e90541433263bd451ab8a4c8fcaf3ee108dd2f665a19758e8f5125,2.0008225440979004,1
04d901cdcc744547648b1942b9ecb2ad2b6a4af2a98be503d39cacd3e88da431,2.0008225440979004,1
19b9e26203c0430f4567b3a2cebfdb53816b88b5bbd5f80cbbfe9a2e70f610a9,2.0008230209350586,1
22191a9215264bb24037d3fa2e7d1516c97813abb7aa0a417e5a157910fb0af7,3.0007336139678955,1
2b1e7392a9141ae5e0076880dcd980f1661cbbe27419235387410a7e1b4170fa,2.0008227825164795,1
18cff3f609168fc4bf5e7df1869409cb4026387a8530d8bc522fdeba67576fb6,17.00449252128601,6
204bae4235dcecb2540650ea228400498fcaab9d2ff0557d4327c1ccb869af1f,2.001824378967285,2
10cce16ce716d644e6d8940cb1a58b3f2c414b41ae3810d80bec2688f6103920,11.002023935317993,2
0a38b4739f62ff43b1039f63641c1cd522c80d67f6218db8551f4cd2a8e1187c,1.0009117126464844,1
0a2e7ebfa13f583361d4dc51a7ddab03acaeb1700c90d54a0ef77c83dde95d6e,6.001467704772949,1
1f70605832904ce607ab09b924407ce119a6f0dd9bd61e944e3091c65e30d3d6,2.0008230209350586,1
1ae4cdd9d1b8c4474234115e73738a0ad07df66d105722f54651435c22c33f7c,4.001646041870117,1
2bc164b383ec4cdbd02f2fd67b65667ea99ce787fe7bd975e3dfef05c875f393,1.0009117126464844,1
0b94cd5e95afb17f118c0ed090fa2621bae55c692e2f7b13948c7d805985974e,7.002379417419434,2
39eb6de09e2612703b260ee16dc576949489f9d27b09dc97162c5c5185b2c37b,6.0014684200286865,1
63163b57e38981ea5a2656878b4a088b2355a63d7c759858337397d9e1663e76,3.001734972000122,1
083f509d5f1c7e8f9576f34bb39ef16459ffe01d7d9e23f5468edef845711968,2.0008232593536377,1
08c6f6cb289f84a3beefea674deba98e485691f1d1cc06df80dd1674fd6706c9,5.001556396484375,2
23e416c6f9deb987ac8f8f136e8551133ba63c734122e2f82eaeec72b03bad9e,6.001468181610107,1
2d13ab427ffdaa125d6436319549bdaddd8670d8146a0a4f351d92e8c68adbf3,2.0008223056793213,1
1bac550b782bc1bd4cb305255826320bdef0ddaac7a5b6d2120a211a14157a39,6.001467704772949,2
0e1a3aec7fd93fa52fea73290fec50e6cf62fb1fa6d03b9ebc0a0a3272232339,4.001646041870117,1
28995a2c0d04b66d5c7c818536bb00cd1fc1ac422aea47627de0999782fee3f4,3.0007340908050537,1
197eb73ac8e7a845a3af30eb206ec9bd76f54ee83e40c0d275d8aa70e7c5a25d,3.0007338523864746,1
1b20262e86b62309d0d8fbb7640a3a52a2c6fd634449fef2531f0db1db05bd1f,6.003470420837402,2
26c4ef8bc295400e6e258f01df474f914e4a5c2a6060c53bcef5c09589637a7b,4.002647399902344,2
197eb73ac8e7a845a3af30eb206ec9bd76f54ee83e40c0d275d8aa70e7c5a25d,5.000556468963623,1
16107d13273e7aea6cee220c42d5ddc4c8b75e3fa64434e7e68073456c77d1a8,3.000734567642212,1
12b56c38d67abb5e94e454c24947e433921c33514adc5405e7a2dd6d93dd0624,3.0007336139678955,1
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,8.00128984451294,1
265b0b21bedad527f6c2b50cf44da8c679963a6e86f5769f6a910f4658c7e31b,3.0007338523864746,1
04b4b3a7ae750771cca31b135c8287d4a3ec9a2d74fd512c474712c321a34029,3.0007338523864746,1
2179752894ab4b6d13315483eae4f57005b73cd921dedb1da4059268265f6be0,8.002290725708008,3
183d58f7c3e44c77886cc404b8028e9e57c25e35ebfc189f38f2300733b3a434,3.001734972000122,1
2e56a8020dd31df8ebc207b8aa6f0e25d3cc8f3d10e5203146c880cedd0f9d2a,4.000644683837891,1
27b5f3558e46ebadd7b69497fa9b6f2230e2139bc7d70846b896fb8030236f2f,2.000821590423584,1
21b727dd2bb3899c46db2ac46bef1366ee94d60b8519b1924a5ea7a43b05efe6,6.0024683475494385,2
02710fc94f019128aa19eefd971e8609a9707ad478a3e57ba7a366f3b5dbba7f,4.0006444454193115,1
01b347421433eccdad2e9f6885386c67057d51c6741f4aec5465010301e70791,3.0007340908050537,1
321ef7e85c8c12e11212c6fdeff6249f415294a569d1bbea06e3cd23aaf89454,2.0008232593536377,1
205e7b780de08f42eda9fbf1715507758afd1f2eb499ffc6d0a352f904ee72f1,4.0006444454193115,1
1625f9db144171f78dc64afa00f5f5065f176d05eb8f9dcb11f6c8cd3624aaa6,1.0009112358093262,1
0013fa1710b8b0e4816d6eaad9668dab6dfa7ea9f1d07291fa5072e857e94522,11.005026817321777,5
15ad62b0acc9b211f656e82433f0d42f1ac9665876e30daaa6fbc6bc662b795d,2.0008223056793213,1
16a1f9c9daa2cd0cb7cc689e4b84f6ddad1b312310c0e947d62eafa101ccb754,14.003758668899536,4
06ddfc2283d42441bfd8ac1a98a7813e13eeb45e93e94c91419093d67f528be9,2.0008225440979004,1
0be0a05ae33620a6651ea0c7f51a41cce122327b86127935136459a00a4eb27a,3.001734495162964,2
0c5a34dcbbf1c6db658c12162bb23612446680ac217921bd85fe2b6ea31f9c95,4.001646041870117,1
3cf72f968b84104c0cf3e5e11d61ae9c6d8f6617ee27be99531e161c94346a81,3.0007340908050537,1
056fc87e597be3276a9fc994168aa4798d1ad8e452ad9f14b6a5cb18c712fe74,2.0008227825164795,1
20193733024045bc75a9b0ee2f31b8662a01ea0d6e993b42fe2ff4a5b10bfefc,5.001556873321533,1
07ff82f2c26bb87eb638d65a6ed271320b34c6ccc7b5a3f6c8404d737f80222c,7.0013792514801025,1
73ad46f67b094f07f840b72015cd85a7fd4d328c796edcf130165e93aebbbb33,3.0017342567443848,1
0e89c7df370011d12d6c1e80a2e01a13ac59b17df4d002eb5cd3446deac0f9d7,5.001557111740112,2
