hex,confTime,timeGuessed
02f99d2002c703f1669e358989f1663e1e38e96297dcb3bb70fb67b0d74fb877,2.0008208751678467,1
04e17d3132b946c48d0a3c708526055e7cd184f9a6b792995f309dd65c4c3d24,3.001735210418701,1
31d8edb99534fd4800651db4d241d86e0380fa7376718b88590c2d772b41d5f4,2.0018229484558105,1
202fd26f14d638ccb40975163ab0f05e1acf24c04a30708b3e0abfac44301a08,4.001646280288696,1
085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb,5.000556230545044,1
524148f24802f8c68974c2e1ecc8b8f47d0d60b7a0d1948951c050a25b5a8e59,1.0009121894836426,1
10716564f7bea47036cae9a39adc7dcd395850714228939a2b508d4e57d61824,6.001467943191528,1
0e78437805639c14d6413de94c031fd1babdb561b7728d31ae06bfc5ff1766d4,5.000555753707886,1
39e18a493b913441c12fac89a09f24958e5da0ff6f3300c80c5359f36e3223aa,2.0008232593536377,1
172e1676eda470ede17e9d491554bcbe97ba4691f92880064c8cb29ec35a467e,2.0008223056793213,1
25f9b3ab7e7d3634a79eab88d59a0b4592d42384900dfc10ecc481af5b8dfd3d,5.003558874130249,3
28995a2c0d04b66d5c7c818536bb00cd1fc1ac422aea47627de0999782fee3f4,9.001200914382935,1
e1406f532a84b02f7b7645f2c4041c0dc25c70f10a5f0bb769efa589bcbf492f,1.0009112358093262,1
0d21ae129a64e1d19e4a94dfca3a67c777e17374e9d4ca2f74b65647a88119ea,1.0009117126464844,1
162e3973ecf8a77629bbf7c8faaf28c13f99d4e7f1affadc616731276ee1d07a,6.0014684200286865,1
0546542b90c76d50b3f8480b8b330865f8e5f2a0622a0dc9c3d6d5746cd72a13,3.001734495162964,1
2f8ef9d7bbd2a6126f69e4a3728b19ae77f3d14327e33dd7b003be1d8c2df895,6.001467704772949,2
3ce59e84971bc7e65e82559e90b01dbc96e5000411cb2748c35044baf5db753e,1.000910997390747,1
0ebe0fb634f8e4aca93dcdea090d01120e73df4c7da22888c595b593da608c78,1.0009117126464844,1
062f50753b9095ee2eff40f888d93e61f2ffeb661bb126d15229f03e0463bdb4,2.001824140548706,2
10716564f7bea47036cae9a39adc7dcd395850714228939a2b508d4e57d61824,8.00128960609436,1
6a7a1382f96c6e92e5ae50aedcbf77cc1e51c0750c363cb9bbcd4d558421b2c4,4.000645399093628,1
202fd26f14d638ccb40975163ab0f05e1acf24c04a30708b3e0abfac44301a08,3.0007336139678955,1
1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,2.0008230209350586,1
1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,3.0007338523864746,1
2559813bc6529f6938ba78a2fc60a6b4e8ccdc67cd41a2c4acf159a14304ce0c,5.001556873321533,2
0c98f95c5d88709f4e521a737f0af4beca0c87e6b8a15f3fe1e438c42bae7f53,9.002201795578003,3
22b954454cfc20ef4813c70018c81004795496191338841e0ca4b9ed6e04e81a,3.0007333755493164,1
051c2e380d07844ffaca43743957f8c0efe2bdf74c6c1e6a9dcccb8d1a3c596b,1.0009114742279053,1
0ded688ee74a1511c09a4cc41ecc8272a6435b7f643b435b4dbf43a5cb329a3a,2.0018234252929688,1
31dd3d260bd7e904a35b0c649677d3734b3488b37971c1e0975a53d68937fc51,6.001467943191528,2
15255f94f98f709cbe42458dc4c35c919e750ab2487397eecf71d4da502a04d5,4.001645803451538,2
28096b238fafbfd5abdb8ddf4e7f5a2c67196cfd8b5d49a196012d0269a2189f,3.001734733581543,2
04e17d3132b946c48d0a3c708526055e7cd184f9a6b792995f309dd65c4c3d24,3.001734495162964,1
1df8153c919b047477c927efdecf3abbf565fa3d56e67477bb95b60ecee76fec,1.0009114742279053,1
15ccf2dd2d4f3fbce5f3c227a62d70f4c377d34cd395b211c9b5b6fe7f8c7bcc,8.002290964126587,3
3c2ea00c905c2d6de9299763ef81e9363a12f4ef5f0c7ff0a550a5b33d5df13a,5.001556873321533,1
7f5642cd0c851c48e5dfbd492e1cdee9a93cba81b38677376437c6587b3af95e,1.0009121894836426,1
06b9fe7fa1464b84453b7b7969310a4022f3c94c9eafc17272849fc41ed2837d,11.002023696899414,3
162e3973ecf8a77629bbf7c8faaf28c13f99d4e7f1affadc616731276ee1d07a,2.0008227825164795,1
10f6b6ad5e069f3b97acb8979dc276b9a1c04beb48dd9fa7c8169a142879474a,1.0009117126464844,1
13b92326aee45b686501b518930032a92c937945b258b461840f4b2572ed9d68,10.002112865447998,2
4fe3714b97368efb042991c06b9744910059ab504ca95db1a9b493d552f2d98c,6.001467704772949,2
1dce0fdeb3a530efb720b672255f7b382e5ff11050d05444d27aeb22e34550f9,3.001734972000122,1
098c34d0a9154864e825ff44ed0b5b70719e84a73bff869369542f813faec4da,3.000734329223633,1
359bc49a0d31df4a0421ab1527a596b516dd320a156dc48104734bcc1f626ed3,2.0008225440979004,1
0d32b53aed23453feb295820d3ff59be8b64b162a8bd0f97f95b4554e6fc683a,7.00338077545166,4
016562d2d357325c642f6a5961d7d242a47dd7dd30ccf0e59d578246488272af,1.0009117126464844,1
0c2dfda47ccd58d48103e1850b98be0f6af41cecb5b66d45f6fd3de53dd1c0ad,18.005403995513916,7
