hex,target,confTime,timeGuessed
0cbdc65074ae69f8f0975dcce1073ad88c9cfa194a659a104dcfb31782834fe0,5.78960446186581e+75,5.2577784061431885,17
07b20ca7eb87df1d136f3d755ace1cb89e32dadd70812670b263fff397e7929b,3.5812302729068603e+75,35.70759081840515,62
02af0c13d1d3c21f4ad8073576de0a4c9d027c6bd22e0bfb797e6163bd15f8d2,4.659988098163651e+75,40.27033019065857,72
07e6cd619cf762e8b870abab5fe45a4b8de10856f139dea8862930b6f254002e,5.140567496866679e+75,11.429184675216675,20
0222210461e16864bf51ae7ea39e6e4aba3283e0c696b4e90451905361b83054,5.444265730190545e+75,9.544673442840576,11
03bf590dbc82017211e5559b116cba7e861ab1d0f6a2ad270758aac4a643e836,5.993423770965012e+75,28.595836877822876,48
09f211479378dd02aaaffdd5308e5eaa1d926362ee976616f73a6f4d30079f26,6.127379074030296e+75,16.020405292510986,24
03e56581acdf1c432609e33259cb595af7033b4a6b931a858d1aaebffba98c85,6.314332788385681e+75,8.697626829147339,19
01067bb7e410b5db762d18292c6c0234e19c6ff35da6ca5f5ba4538167a3e3ec,6.1669083206380915e+75,9.497650623321533,14
0a208afbe1cfca304109b85b5f626251fc16c330aacba514cacfadb10434b3cb,6.3177943368278475e+75,14.437276124954224,21
0c420cd033f93084cb4142f82f90cdff064916a482867ee1fc1b12690ecf8f74,6.450918945104148e+75,9.738905191421509,14
03c443da3b380a809652a7edd3988983d93ab91efb431b794919391803b37075,6.569852776224674e+75,13.107002019882202,18
0075b035c26e3afda4a77cf1e13a12026317563fcc38a97cac7a218c89430f43,6.693007167782953e+75,6.404821157455444,14
0a8df8997470e0625437cb488f5f91afc73644ffd2645ebfdf10ef8d6c64086c,6.560057203984932e+75,41.71549940109253,67
0206f30275773c0f8fd75f3406698ac6b1746072dfc53035dac2a5f35aff8674,6.6025369664129735e+75,9.350443363189697,12
0744b71458666fcc0deb7f423ff9e546b939e35ff08a2f80034456f0912fb127,6.722748324450672e+75,24.09710431098938,40
04a178859cf38d5e98710aa7443b0ad8f3988d8d25ab2312431caf260598842c,6.738015349942178e+75,13.811794996261597,22
04d0ea613e3ed1a73eedfafb2d3450fcf4a3f1829726990a67b3c4f6e4f0b371,6.767120099374901e+75,9.841207504272461,13
00e562f4a461653638f4e68eb784c5f9c7156fd5ea5a703612f0026d7bbde8ce,6.8539348084721174e+75,9.681553363800049,18
08b00214db5ca79531e91ee9b1f0f080aa6ef09413c64e7e0f755de0772eef56,6.817873216942223e+75,24.74596071243286,38
0b0be618bd691a135d90b1e1f067ee5abc91ed608a0b8c9dfe976ede42f65be1,6.850698900324531e+75,9.771459102630615,21
03c9eec3de599f45c3df7cdafaf29f20c2a08bfa3579d372507d8dea2224e05e,6.763260079300892e+75,10.185555458068848,19
085df07dc079412f1e274327ab652ca31aee8047163a297bc4ad62bcdc91a600,6.735842968850949e+75,16.691235065460205,23
0aa6271bee38c0d79b43350a25781febcca84c9e63ea9f409e5228fc1f54e2f0,6.794455412029102e+75,7.065320014953613,14
