hex,target,confTime,timeGuessed
049632d9a00a2041d4a87d1a26fd12c879d5388e0d1ea20c6560540c8cbcb2bc,5.78960446186581e+75,14.399070978164673,20
0c2fd5328591ede4b93dd0c3c244e655ea248d653b58e7f8a12082e7af3f66eb,8.336492558190469e+75,9.659769535064697,21
065dee9efb889e0a37adba86dd2a9ebbb9b92b80a6d6bc8fc6ff019a4059ce0c,6.499799517358339e+75,18.43073344230652,21
0a9df1f0e51ef330c51d12d574a5e2af66390b4fbd59c9f5d981dfe4e157d17d,7.38729922687241e+75,4.287892580032349,13
092480b250ee70fa352989cb1621ff2a8b335afadfea5446b99349db23783e07,5.9886236523948375e+75,9.317461013793945,12
07c8fe1ac42d74a5691ee7b852b690bba2d4a4f36c14c7fe3cddf22f78028411,6.4171778279034555e+75,14.420091152191162,17
0ba7ea626e613c0c41bdb63ebee94f4a9ed42943476ff55297bc9b8b6e389dbd,6.810663566038295e+75,21.29433250427246,29
058f99084b06bc044647f85b6dafeef3fa26b65cca649bf8ee017b90ccbb2d6c,7.009923535715965e+75,12.191068649291992,16
005b788bda2e0d95bd21ae610cc78ed963ded4ff877a1e2be463ae6c2bcd9b26,7.1947068081787055e+75,10.291343212127686,14
01fff5c4c898fe556b50a66111b9095ac3d08b1636302bd57aa65c26cfefd400,7.320572054372929e+75,10.13620400428772,15
0c31d8586fd22bc4d19df163255a161ce9075157a90724b9f909704714965dff,7.368035164359386e+75,14.303984880447388,21
08cd664fbbfab3298e8b083757e20993e3d95bb8f1a924feac4b2d154da632cb,7.412381656840718e+75,25.98358988761902,37
060d12b607380304ce6daaa71f6019f197bf2980dc2e71fdb624ed30e71477cd,7.467421524511982e+75,3.726381301879883,11
0650e0e5268ad8213bc98048ca1d2aa2c97bc3545410d873f0a1b1cc1ceb861c,6.982063825679347e+75,8.826013565063477,12
02bca61527344073cea998effe0cf163140bbedd7be3f1f20de956eb3c5b5603,7.073091585504692e+75,4.561141014099121,23
033af13e89ce29d82df3f61ee6621b73039f209daebd090fcb0957348984285e,6.211643759368561e+75,41.54872107505798,66
07c4ac88ebecaddf943479b020547c549cd8d751f2a259a9394aa14d77a31d93,6.269580230833834e+75,33.662561655044556,59
07febc274b8b3b325a71b9e88dba05f314706be8722305a5eec7b928288918b5,6.288447017355678e+75,32.649641036987305,55
0cc297149e0565ceb9acea111f3139a61368480f4da66aa5df309b68521f3bbf,6.318337073469748e+75,15.543111324310303,31
0381d1cca5f7ccea95b7b7f2c96b582c788601380721c1e6508894fb9996e40f,6.2891100844959086e+75,9.655765771865845,18
078b4c235e51876ced899e30c9a799b7648235b9609bfb3a0a6bd39c220c2d1b,6.285181071360469e+75,21.73473286628723,33
0c922d5c79fdcc03f131ed11f1b2a52eedd0b79fd918c3f92742c02a683ae808,6.338260885817315e+75,3.430114269256592,12
097932e30a4c9b4a44af3e42413ce3fad925ca7d78006b4768da640b01124d52,6.085178745358523e+75,51.08938431739807,93
095b17634e77596a1c569944f7945720a1d83a4b06db3e8dcaa66ebfa26629bf,6.096673354976377e+75,58.49410700798035,100
0a2c346595b1306761d3a7bcc164e617d151deed74a896c47eb7ebed9f3b8f5c,6.122150907765934e+75,4.789348125457764,13
086f697d6bf802440adf094ae3bb6567747f08ab86d1598f80a5f6eee8908e0c,6.017415909185263e+75,23.728543519973755,35
00b27163f3e15c59795f80d4a613a3d5cce7702670513caa581ce2ef5e54b428,6.071940029757092e+75,3.747401714324951,12
0090d940bd36e294ff4edc2633d500a03721c39f90bb6505729ce84d46dc0683,5.922947411942878e+75,10.36440896987915,18
077f4fb118b724528a24b4980d61abd8deb6df16c0b1082e67024fc7d0f7ab06,5.946658477274621e+75,13.918636322021484,15
0aa7418ae1471ae4576ce9ae1eeafb543bc565ef871b6673ae09619412a8a9f7,6.0396560367495126e+75,17.45584774017334,21
091680210f6730c2d7200dd20bc98fd547c4855b1e519f5df99b8384cc199ffe,6.115591911084777e+75,5.428930044174194,16
07cc33712cbdc5662b4abe159f5a6b77c39ae66cf20c60d58f0cd5e2d1dfd3dd,6.007732162978301e+75,4.245856046676636,18
006ba1038d6f18d2e3199ccdf9959c0c35489b08d0ed4ddb0cd4daabb7507f23,5.790659223438371e+75,30.73190188407898,50
04bdfbe6607544bf4d21bd71e3cfef5581187863b032e5175e4bf7c37c6c747e,5.823547244884035e+75,4.12874698638916,17
04b987416dacd610b7131cf864fc6883c115615aac0079ee3a707f88ed10dfbe,5.645738728304803e+75,14.31299376487732,16
087531efec79194ad607f1d5082d04fbcc22f5d02461a512a551fe18ad3ab2ed,5.720092779656865e+75,10.607630491256714,17
0c97218cbb2f722ea544b04e04b67dca1ef89c68f1d598f7a58c45dd7044d59d,5.753384225769284e+75,7.409727573394775,14
096d033e376cdccfa623b521a4462309fee403deae437b80b8486452da9e476d,5.762917344587194e+75,9.85694932937622,13
0acf9da83c1786aaa18f11de0dd75f71a04d315c33c226631b0732086a570984,5.815502713800458e+75,35.17092967033386,60
03303a8e9243f93fab5f05d8bd8727990bf95d0a3378f6166943e0054786e335,5.8369358322721085e+75,36.01069402694702,57
012b32c8701451d7e1c94e9170bd5e8f4d7d1f7eb46d81f3a94492e3a2f0d14d,5.866576459761864e+75,6.133568525314331,15
09b56bd40f5be59bfd9b3a30308cd51f103f709f8381bb3f86d30ec058c2fa8c,5.8325717301713084e+75,11.403352737426758,19
0c5484ed004547cd1284c529d00d6d7e629088ce686bf1d49ee7545db66d63a3,5.854978027542249e+75,12.729556560516357,18
09971c5dd4762a31bd5fcc338e2c03f81a69f1c4a153496f7a9b47875d0eb75e,5.894043295748024e+75,5.599084854125977,12
078e7c20f0491689f0611d546aacd77289a4f276e9c1471fe2fdfd190b4039fd,5.881887255481655e+75,3.357048749923706,12
00913b0a31cb9ae81dc5732a38a6ebee30ca7174b7d00610289ac401b04697e5,5.777157358564718e+75,8.375604391098022,14
056ccb8930cdd14f0467f111a118a80460cd315550d6bb4ac02a3f7f4268cb08,5.798085450243085e+75,10.899898290634155,19
08de47eaa21b4d52c1a44ff9b2ca75cece25dc1f575c359f7fabe2cc76b3bfd5,5.8138143545311816e+75,11.291249752044678,16
069f110b34425bad1f37a565558124fe8c69ce1ca85f47696beda9c2f7ff2c76,5.848972041233655e+75,44.54344058036804,74
01ba718f0e13620c95fe05c827f38c0571c78e26c521ecd16e6de52f7ffb69cd,5.868233328787863e+75,8.853036880493164,16
