hex,target,confTime,timeGuessed
065e0bcdc2a5dc5b79debca0bfa49d5d702fae76895a2d16e996f750be28f5bb,2.894802230932905e+75,34.19504261016846,112
0045e549e326651fccec46260d55fb8a0471bebde158486539348b5841f6dec2,3.5352816298129066e+75,16.415910005569458,47
0238bb45a1682cca5a5b0d4d6e43fdfa3a3c810377ba7a7ff59a9def66c201cd,3.772709523280766e+75,10.25430965423584,36
045b3ed063bbdf25ff4bf301d90908d04dfe9c2afb793625deceabd3274744b3,3.600080979284622e+75,9.160316467285156,38
05b49995b05d3e4382b06e322b52ffcfca5ccbd53abc3833572c0b596dbd2b4a,3.3569122503003065e+75,12.565407514572144,33
0164b64b4a9fbc21c35b44fe00c0d9d3787dcbd73d0a9d7a8b0c3b3a82090bf5,3.5251502325748683e+75,9.50362777709961,27
02adef0a62f723776b6e38662589cd20ca68f28f4eb69e9b080cfb5b2c1f8802,3.606344483760994e+75,7.601903676986694,37
0026cbbc222a34ce00339a54b3ccf0c2c55492a93fc1427a5c7c2975f09dc9f4,3.3588053409254526e+75,21.10616183280945,59
050f87c9c930ed27450a4dd01fd90001bb48a5d6870cc79e370dbefb02e6555a,3.44013650747418e+75,14.45612621307373,42
044e2638b5f0797508f9336691b2d049c8f4b9c56617623f568be283f2a5d3ab,3.4932472004925988e+75,5.525015115737915,26
042390606fd6a24e0792cd93471b72cf7f776789fdabded8f2052f2a0f593db5,3.3525476527037548e+75,16.31481146812439,47
06acc4004ee64c891e41eead698945ddf0e055075e8e7c211ad3b0fc1d29ada0,3.3912840342394806e+75,9.394529104232788,32
02a225a624f647559e198cbb2d22aeee221619362ac4704103d9366ebe99b194,3.3381804070958307e+75,6.808182716369629,36
00cbe93454ca51560c90600fe8c591f2959c58e93bf542902c5d7277b6cb2274,3.1754986027776593e+75,60.2727210521698,227
05e382d0829cf81c5e8d6880f9b7b5e74de632d1659463ac72c0b8c265f96a55,3.209127501892002e+75,32.23126196861267,103
009f0859c6eca6985353931550e772fd1eac73351ba6268a5e0020d9ed1fb029,3.159272287121119e+75,9.302444696426392,31
004b3fcfd653beb3d28df160dd26b18f6fd3ad0c73cd0fc20c692ea9380ffde5,3.117472067576498e+75,5.38588809967041,34
0003cbb5b42138102a1c3704bcdee92849bc37846301666624d1cf35aff2b7cb,3.0006862979696424e+75,5.059593677520752,32
04868801c1e511768417074f91264fc89b53a8b3974129c214d2ea25e2a96c59,2.7492460330392846e+75,11.073053121566772,34
02e5ca3d215958a134c8a4d6468e322373bd9b79592556b88ed142e3b88cedc7,2.7385063468190837e+75,10.292343854904175,30
051438d90149103f9eadfdece2db7d5b612306a689765c4659b36af407889cc5,2.8596390567324776e+75,19.01726531982422,66
03546ad13b31bf49b8b3613904844aff75c25926aafb2c2332eab3e7ff760817,2.8185898574982668e+75,16.239744186401367,43
02c3d806e3e6fe86139ffb1ee790af03f84e3c5a61c843c7b126d38bb36e6f71,2.871602939341708e+75,12.437291860580444,36
0242b7eb44e6aa9c694816dc0e31fea43f5a76bfdc65e7e506dc5def9922fc58,3.0527901736782447e+75,4.329931735992432,31
058afa9ef56b49414f8c6791368431d750f3956b75c5ce469558d2b477106733,2.802110356229375e+75,9.23938798904419,33
023c0d943a9df69b8bbf0ab7e5934d76cb2ee6f2488beafdc556a6c1aa8de73d,2.7768431619460243e+75,6.237663745880127,46
01f248eb5efaab5bf7920f6be9759111abdb1e427408141829e601dc1446a1c1,2.5314570780336892e+75,24.634365558624268,69
04bb9b281689b3d59bd38e879e4591cc21ded4f424cbb9c44039b4cb410e6596,2.7419746776901688e+75,15.824365615844727,50
022c25af53909b7610b192374d167a8e1f47bb76cad028a75623ca42a6c92f9a,2.9641243388138157e+75,20.484597206115723,55
042f475b76ff201d43f03d6b2fa988cc2f91f8d98844bbd99b0c07a51c397cb6,2.9936723618070175e+75,21.15720844268799,60
067937a18052a2b015e5347090b2f0c3cf4ce59deb8a99529c7b587ea8febfa1,2.999789608511988e+75,6.198627471923828,36
05f1b7c47b1054924a24ec43c75f7d3cdef4134b48789e3e34bc1619100ee2ae,2.8285244656430276e+75,34.59540915489197,116
03721c6e366545cf4ec60de6446e780cdd4cc5536178e86c3ac2e447313d988c,2.78062303795516e+75,8.634840250015259,32
026dc6e9b6d02cadb0a0b3b29e06e72611fa0b6b3bddabecb0080545245b00c4,2.7274786420272196e+75,22.02099299430847,71
027d7441b818fb982e66bad5dce40249a6bbaeebbbc20d66e0b3a9500968b05c,3.0061325522004518e+75,24.17394733428955,75
0669ac197ca211d5e4d6683f94d5cfb4cea293bb7428bb069c704f29485c8a42,3.0431982899402317e+75,15.978507280349731,43
003e432f5ebdb1964c9c548dae384a7d905e8e0339f69c5922fcec7fc8f3a4e2,3.4703584542681514e+75,3.950587272644043,31
04bbac01b46e0fe475afbaba54b599364240b508df0fe75a3c242ae946c53b8b,3.0144768989685526e+75,3.89753794670105,34
037e3fe522eb1c7a9388e5a85665bc01e873767e42d811761d106b10ba16bcc7,2.6330882459585834e+75,31.51060676574707,103
0222ef2d4c0a29789016baa5494d3354dd679d46df18ebcc212a212a56d6f128,2.5985908850499987e+75,10.839843034744263,43
055dd45ef449d3c2c6c1c81d1e69675c9a840786448ffaf647ef7b43a56a9e12,2.5342703988064654e+75,10.097169399261475,32
03cecbd96983e34fe9c2af97247287b4ab21a9a2d472c58c788b6b8c272dd898,2.6895885907248076e+75,20.75884771347046,68
003e6a19359fc5b9dfdf9d5eb387dcaea6a28170634143a9a409321add896dc5,2.6944285997432166e+75,9.725830554962158,36
024a9fc52e91d5a2926ec1e3d3af0394d9bd883431f5d53d5ac8d29a23b74604,2.694706599778714e+75,27.612069606781006,80
048343a7d7910f08a67c88e4dd06ad15ce3755c764addacb3be05dc8b4c2bd25,2.7153647841363207e+75,10.94593858718872,52
01d7dbf558a50b686b2507fa9566bd56c329186ce518bda3e49a36ab5d7f2f95,2.614324589342806e+75,6.46687126159668,37
009200ab3ccca567d1ff2bd3f81e63167b1e6873e5f8dc37279fa9c0db1f0ddd,2.446910503073723e+75,11.305263757705688,41
03861ce67543e54939acabdf58a0af8d743b8cc1027dd6fb5f8aff023f8c5204,2.686501297341771e+75,15.008626699447632,35
05e7da5bedcfb9b58b184d6b3b9549a10c2e52c43a1be612148c29d9c4a17c9e,3.1542398917233917e+75,13.987697124481201,34
03b7ddabd2cd28e4fa39658ad9d80d9482a714e6b13ab614ee124133df3e574c,3.2279285992130164e+75,3.1448569297790527,32
00d1917ad3e0982ff1493dfbce403474177a1a69f8c200a24d7e35eb42e59812,2.7516840295603914e+75,9.951034545898438,34
005e0dbfb325bf57985af2e21f58e8a8a1e0fccf6eed93c26fbfbbe0bfdc7f74,2.7355927548475906e+75,14.133834600448608,39
04625c47f8cb3b5d102f1084b2bbda762eccc2790d0a96247f18950e0a524516,2.769377481789408e+75,5.383887767791748,29
0481be637897999682fc9b3f7d65f345490dd143f8890e648614362a720510ed,2.662098018734015e+75,5.017554759979248,37
02213dfb521c442547deaf3c2f73acba14d259b56309db4cbaf9849c8156822b,2.4136737880661545e+75,51.130422830581665,189
053e5c9d6ec1ebbc83f932237ea2676da3197f129a0e94364e5cc36db2a96880,2.467904761705448e+75,32.262290477752686,121
038d1c6596102b55c5c355ce281e0527a5898a4d9bf846b582c664fda7a2e657,2.5761212853879367e+75,5.174698352813721,39
030e2d41b9f4e7d78beaaa820920ce8556ce01e0aede87b544b00d81e9b64c3c,2.3699588047457998e+75,46.2820188999176,179
0421db50608890e3fd040bf4028815e357381d3c896df4164d8cfd00b64e17fb,2.2977414901280583e+75,17.43683099746704,42
042edae26961f3312c3b7891738d0d323859e37e97fbffa058ffafd8fc0af9c2,2.2987456220402485e+75,11.29825758934021,31
05e1b383698dfb7e627ff59bdf94a20fea542c0392a9302ea887e0797a3173d9,2.69658309673622e+75,12.917727947235107,36
0180157d366730b1331010eab76f0a3f5e060e1cbc594a5ebbe7d4e90f02ff7f,2.7367262933157047e+75,34.07293462753296,128
0443f24273be030c6ece7851e18775490ae4bd44cd73fbae2982dfbc3562f47e,2.6737036706995207e+75,18.976229667663574,45
03f02f0e6f9ed73c69ae4d273e72d1c47f415ec746c1cce06ef01bbbb5db9800,2.8737737267467685e+75,17.442836046218872,50
047b2ac2088c0b751c875b9f5235ddf1556066f1ea0284139f005533b811e6da,3.235763368565806e+75,9.47660517692566,39
005ccaf0dda58395929f96c9d3d86ee9b5d927973df5eb43838c572825d93d74,3.1983177769075277e+75,9.357495307922363,27
00721c36b3775846bad215f5c6f1b1634d0c8e35df664ad9fb2d9340f262402e,3.2766147625458714e+75,15.8714120388031,45
041a6fb948a4666f0c2d6a76741c626bc7adee474b641d0c6200ea290125fc63,3.779416859459805e+75,10.535564422607422,36
040d1e12315f9e635f35eccf6b87e5134b82433b881a71153ea3bb07a784da2f,3.83583149314861e+75,14.990611553192139,61
06e28e34e850ccd0a0b816a46bc6cd5acf9b1241ff87e4fbf915f09620d9e6b2,3.635832263950714e+75,5.828290700912476,25
031bdc9634fabfbc38f470d706eea2ca1505cb4103ba187d17bb6783ba08d745,3.4675438417727636e+75,5.190712928771973,35
06310b505fc9fcfb6aac1e9b599b4d34616f944bdfe2b5a7b0efd4de6ebf3480,3.1002679446636657e+75,53.38646864891052,183
042ca7aea27b3335237219d6d6e097c787674fa83a2a5aa0473e312787354ffb,3.1278044109880436e+75,14.960581064224243,33
044afe1002cee288aceba1a703bea33b18aac3a1215371d93f559950a9afb15b,3.1418579063389896e+75,15.043657064437866,39
0531603953b4020a03896be5d4be57e43d00b080ec0535595b0d2221a3e5b8e9,3.16539582257232e+75,13.972685098648071,46
05884e20fe061fb8f3d5af61909d7fc95214948097030330d14490af81eddc7f,3.238274414519431e+75,11.377328395843506,30
0074c0e4e8225c2a5600b53be3a9d45f35017c97733e36701ea3cff31334696c,3.2609426232608044e+75,21.21225905418396,63
02b3150a8c6720549b2bcf288121aaaee0765ea1c24a9df5f52ebe5661010b3d,3.248619746587255e+75,13.734468460083008,26
04126fc7566a696f5107930d45b1d26a4114156142b0f08d1ae2c47acf57e7a5,3.393719526292957e+75,19.316537380218506,65
040f806545f7cb678fd57ffcad164f76780f61f3c39c741257f6321f140225f9,3.4652415334740477e+75,9.3915274143219,46
05be4f54dc97e21bfe09aa1f32d89c878abbdfb8cdc4d07b63b2b284d69ee7b4,3.403256330513295e+75,4.691258907318115,32
06b84db0c40797bbc39db7f5963160412fa659afd3a98c495cebdf8c897021b9,3.39543385648533e+75,9.212363243103027,32
0115d1243417133da0eec269288139b5c5aa1bbec6c97bbc631b0632c60a4eb7,3.3908840084855364e+75,4.359957218170166,42
05e0dbc05528b5ef1379bb93be99ce3b962bf38ace170c1d8da62d4666576a7b,2.7851120496994505e+75,5.318828105926514,42
034e4970e8774fbaf217d74a36f403e4339b549c288c38fe649e638b25d08678,2.4699993534990446e+75,23.124995231628418,70
0522be87fa0de6d65e726a8d34deec71c603335f1f4161199d77f614d049cd48,2.4840469993932515e+75,8.621827602386475,33
02ef3209e952b72afa3c8c945893f0e199d9832e86ddaae15f96519d5fd09c4b,2.4221771700793363e+75,5.600083351135254,30
